year,month,day,OFFICE,IMPORTER.TIN,TARIFF.CODE,ORIGIN.CODE,CIF_USD_EQUIVALENT,QUANTITY,GROSS.WEIGHT,TOTAL.TAXES.USD,RAISED_TAX_AMOUNT_USD,illicit
2014,4,27,OFFICE296,IMPO13665,8208100000,CNTRY322,12659,87519,2362,18,0,0
2014,4,27,OFFICE296,IMPO15764,8541290000,CNTRY994,14311,122,3114,614,0,0
2014,4,27,OFFICE298,IMPO18767,2208904804,CNTRY393,219,1503,1,29,0,0
2014,4,27,OFFICE298,IMPO19469,8542399090,CNTRY376,502,15,314,5,0,0
2014,4,27,OFFICE168,IMPO18778,5806200000,CNTRY376,23446,119,1,5,0,0
2014,4,27,OFFICE168,IMPO15661,8609009090,CNTRY994,8072,921,270,5,0,0
2014,4,27,OFFICE187,IMPO10763,7326909889,CNTRY976,30304,14907,270,5,0,0
2014,4,27,OFFICE127,IMPO14713,3926909229,CNTRY376,46268,50,1,5,0,0
2014,4,27,OFFICE298,IMPO19747,8504409090,CNTRY825,34156,362,1890,5,0,0
2014,4,27,OFFICE297,IMPO13784,6406909099,CNTRY994,34755,1,11,4474,0,0
2014,4,27,OFFICE296,IMPO14713,6406909099,CNTRY994,762,252,1,5,0,0
2014,4,27,OFFICE134,IMPO10763,6205200009,CNTRY376,17817,4,1342,162,0,0
2014,4,27,OFFICE178,IMPO18212,9607190000,CNTRY994,3894,190,292,1897,0,0
2014,4,27,OFFICE134,IMPO14158,9401908010,CNTRY680,137,9234,3274,15,331,1
2014,4,27,OFFICE185,IMPO11454,5806400003,CNTRY994,3455,14257,94,5,0,0
2014,4,27,OFFICE298,IMPO11394,5806200000,CNTRY846,28441,3,626,5,0,0
2014,4,27,OFFICE298,IMPO15783,8452900009,CNTRY376,3911,595,1,5,0,0
2014,4,27,OFFICE298,IMPO14035,8421392000,CNTRY846,10163,1,1,274,0,0
2014,4,27,OFFICE134,IMPO15626,8421392000,CNTRY376,262,159,1,5,0,0
2014,4,27,OFFICE187,IMPO15783,9606100010,CNTRY994,3309,68,203,5,0,0
2014,4,27,OFFICE187,IMPO15321,8542399090,CNTRY123,352,3,274,5,0,0
2014,4,27,OFFICE168,IMPO15487,8716398090,CNTRY376,35787,176,1,5,0,0
2014,4,27,OFFICE134,IMPO10301,3903300000,CNTRY994,238,7189,1,13,0,0
2014,4,27,OFFICE298,IMPO18767,8609009090,CNTRY994,6844,119,1193,5,0,0
2014,4,27,OFFICE298,IMPO16865,8609009090,CNTRY825,38445,21,162,5,0,0
2014,4,27,OFFICE186,IMPO15783,4821909000,CNTRY454,5973,20,259,5,0,0
2014,4,27,OFFICE223,IMPO14233,7005293509,CNTRY652,316,446,1221,614,0,0
2014,4,27,OFFICE109,IMPO19363,4503101000,CNTRY759,43655,71394,1,5,0,0
2014,4,27,OFFICE185,IMPO18606,8716398090,CNTRY846,4388,125,9,5,0,0
2014,4,27,OFFICE134,IMPO10571,8501510020,CNTRY846,264,5370,1231050,66,0,0
2014,4,27,OFFICE134,IMPO11469,8547200000,CNTRY994,16619,183,15,5,0,0
2014,4,27,OFFICE162,IMPO19420,4805910091,CNTRY994,1781,12,244,5,0,0
2014,4,27,OFFICE298,IMPO18189,5806200000,CNTRY976,1342875,429,241,5,0,0
2014,4,27,OFFICE298,IMPO10700,8703329091,CNTRY994,1406,96,75,66,0,0
2014,4,27,OFFICE298,IMPO17538,5807101010,CNTRY825,7940,109,256,5,0,0
2014,4,27,OFFICE187,IMPO13618,3926909229,CNTRY825,338,142,782,373,0,0
2014,4,27,OFFICE298,IMPO16400,6406909099,CNTRY976,45433,93,324,5,0,0
2014,4,27,OFFICE100,IMPO10638,8504901809,CNTRY123,62512,696,298,2949,0,0
2014,4,27,OFFICE134,IMPO16784,8716400009,CNTRY376,197896,981,9,5,0,0
2014,4,27,OFFICE127,IMPO18778,8609009090,CNTRY994,7765,5,219,5,0,0
2014,4,27,OFFICE298,IMPO15279,8538909902,CNTRY376,29166,515,282,5,0,0
2014,4,27,OFFICE162,IMPO11200,9606100010,CNTRY994,5714,1,1,5,0,0
2014,4,27,OFFICE127,IMPO13153,8481809998,CNTRY555,30198,4,1,726,0,0
2014,4,27,OFFICE298,IMPO16887,8703329091,CNTRY825,985,1,1,5,0,0
2014,4,27,OFFICE186,IMPO12167,8609009090,CNTRY376,21125,4,1,5,0,0
2014,4,27,OFFICE296,IMPO17538,4821909000,CNTRY976,28606,87,1,5,0,0
2014,4,27,OFFICE298,IMPO12485,9607110000,CNTRY976,28176,3,233,5,0,0
2014,4,27,OFFICE127,IMPO19431,7218100000,CNTRY615,13626,14159,3,5,0,0
2014,4,27,OFFICE134,IMPO14646,5602290009,CNTRY376,128,1,4,966,0,0
2014,4,27,OFFICE298,IMPO18788,3926909799,CNTRY485,1659,72,3620,565,0,0
2014,4,27,OFFICE298,IMPO14730,8409990009,CNTRY825,314872,470,284,5,0,0
2014,4,27,OFFICE298,IMPO11284,4821909000,CNTRY994,31884,88,1074,5,0,0
2014,4,27,OFFICE134,IMPO11353,8538909902,CNTRY994,667,42,5087,5,0,0
2014,4,27,OFFICE220,IMPO16072,4819200020,CNTRY554,1263,3,235,2661,0,0
2014,4,27,OFFICE197,IMPO18350,3303001099,CNTRY123,238,63866,21984,3401,0,0
2014,4,27,OFFICE100,IMPO17603,6107210001,CNTRY576,4076,3,320,43,0,0
2014,4,27,OFFICE187,IMPO19080,8538909909,CNTRY376,9032,120,12082,170,0,0
2014,4,27,OFFICE109,IMPO15179,9026108909,CNTRY680,58172,982,133,155,0,0
2014,4,27,OFFICE223,IMPO15520,2711139191,CNTRY123,449,16719,20,8072,0,0
2014,4,27,OFFICE299,IMPO16946,8538909109,CNTRY846,68,14568,59,130,425,1
2014,4,27,OFFICE167,IMPO16791,7209189900,CNTRY153,1528,269753,3471,108,0,0
2014,4,27,OFFICE298,IMPO17483,7326909889,CNTRY825,36697,9,152,5,0,0
2014,4,27,OFFICE187,IMPO15719,8309100000,CNTRY562,1278,10,3508,13,0,0
2014,4,27,OFFICE298,IMPO13975,8207909900,CNTRY994,242,131,344,5,0,0
2014,4,27,OFFICE223,IMPO16069,3304990009,CNTRY881,49,13,12894,2630,173,1
2014,4,28,OFFICE51,IMP565314,8702101319,CNTRY376,4011,1,2994,3102,0,0
2014,4,28,OFFICE51,IMP195096,8702101319,CNTRY376,9899,4,277309,2851,0,0
2014,4,28,OFFICE51,IMP633501,8703900000,CNTRY680,2907,6,605712,8711,0,0
2014,4,28,OFFICE51,IMP855449,8703332100,CNTRY680,85403,1,10642,771,0,0
2014,4,28,OFFICE40,IMP392040,3004500000,CNTRY680,28284,1,195892,7374,0,0
2014,4,28,OFFICE59,IMP187870,8703210011,CNTRY759,254603,4,357745,216,0,0
2014,4,28,OFFICE60,IMP723934,8704232000,CNTRY759,62396,2869,1058969,502,0,0
2014,4,28,OFFICE51,IMP412513,8703232926,CNTRY454,59335,1,545918,538,0,0
2014,4,28,OFFICE24,IMP773454,8477100000,CNTRY863,1907,1005,11,5984,976,1
2014,4,28,OFFICE45,IMP638175,8703222900,CNTRY759,169854,461,205049,520,0,0
2014,4,28,OFFICE51,IMP995597,8704211924,CNTRY680,158321,17,32146,9967,0,0
2014,4,28,OFFICE51,IMP386453,8517180000,CNTRY376,148570,5,1731,1253,0,0
2014,4,28,OFFICE51,IMP764530,8702101319,CNTRY376,10809,94,446425,530,0,0
2014,4,28,OFFICE59,IMP446948,8703242100,CNTRY759,1938,563,28387,421,0,0
2014,4,28,OFFICE60,IMP486728,8702101319,CNTRY701,34858,16,1084,721,0,0
2014,4,28,OFFICE59,IMP493582,8441100000,CNTRY759,2062,26,10418,576,0,0
2014,4,28,OFFICE60,IMP173637,8703332900,CNTRY680,9024,3369,1748,2705,0,0
2014,4,28,OFFICE45,IMP175441,3808911099,CNTRY351,317350,10,8060,464,1176,1
2014,4,28,OFFICE76,IMP440223,8703231221,CNTRY644,4310,78,2887,742,0,0
2014,4,28,OFFICE23,IMP748038,2833110000,CNTRY915,246186,149,9,1875,974,1
2014,4,28,OFFICE51,IMP468811,8703900000,CNTRY454,4448,1,3478,12812,0,0
2014,4,28,OFFICE16,IMP609282,8702901192,CNTRY830,1929,730,9030,1263,0,0
2014,4,28,OFFICE51,IMP720753,8703241128,CNTRY284,4624,2698,1731,5269,0,0
2014,4,28,OFFICE60,IMP345456,8525500000,CNTRY277,85276,1,1089,510,0,0
2014,4,28,OFFICE51,IMP150295,8703331226,CNTRY376,3871,456,195605,459,0,0
2014,4,28,OFFICE23,IMP307828,8703232124,CNTRY759,7203,29,202689,9474,0,0
2014,4,28,OFFICE40,IMP944455,8703321922,CNTRY759,95558,27,1911,508,0,0
2014,4,28,OFFICE40,IMP346397,2004100000,CNTRY454,3690,8317,166873,7366,0,0
2014,4,28,OFFICE92,IMP863899,6805200000,CNTRY376,72678,1,75,1314,0,0
2014,4,28,OFFICE40,IMP870242,8703222900,CNTRY680,187027,1,975379,8141,0,0
2014,4,28,OFFICE60,IMP911330,8702902099,CNTRY376,6916,1,11156,499,0,0
2014,4,28,OFFICE51,IMP112691,8702902099,CNTRY680,4655,1,3250,39182,0,0
2014,4,28,OFFICE40,IMP954020,8517180000,CNTRY680,28746,2018,27775,24319,0,0
2014,4,28,OFFICE40,IMP131252,8431390000,CNTRY376,414805,1,28022,2373,0,0
2014,4,28,OFFICE51,IMP310321,8703222900,CNTRY759,4491,4,13964,3742,0,0
2014,4,28,OFFICE78,IMP177575,3920200021,CNTRY747,699187,2065,2892,1,917,1
2014,4,28,OFFICE51,IMP206242,8703222900,CNTRY759,2074,153,1549,467,0,0
2014,4,28,OFFICE92,IMP165827,8702101319,CNTRY759,9596,507,364620,10155,0,0
2014,4,28,OFFICE24,IMP439021,9504900000,CNTRY376,15108,45,1020,3422,1232,1
2014,4,28,OFFICE40,IMP923803,8703900000,CNTRY376,3043574,15,288003,745,0,0
2014,4,28,OFFICE51,IMP386453,6907900000,CNTRY759,4606,1,32516,3114,0,0
2014,4,28,OFFICE40,IMP585253,8703331928,CNTRY680,2539,1288,346100,5447,0,0
2014,4,28,OFFICE51,IMP638175,8481800000,CNTRY759,7538,22,1572,161756,0,0
2014,4,28,OFFICE60,IMP106237,8703331226,CNTRY562,184513,1,211295,486,0,0
2014,4,28,OFFICE59,IMP173637,8703231119,CNTRY680,6409,4,95621,3060,0,0
2014,4,28,OFFICE51,IMP849511,8703900000,CNTRY759,4389,206,28100,11358,0,0
2014,4,28,OFFICE59,IMP364038,8714190000,CNTRY825,155530,1,25375,3166,0,0
2014,4,28,OFFICE59,IMP576016,8703231923,CNTRY454,9671,1,1885,522,0,0
2014,4,28,OFFICE40,IMP134645,2842100000,CNTRY376,4064,8029,195077,153041,0,0
2014,4,28,OFFICE51,IMP191420,9010900000,CNTRY881,1709,1,107851,7614,0,0
2014,4,28,OFFICE59,IMP240680,7005210000,CNTRY680,3808,19,1037,1347,0,0
2014,4,28,OFFICE51,IMP450852,8703222900,CNTRY376,4288,1240,278308,3186,0,0
2014,4,28,OFFICE51,IMP445164,8703210011,CNTRY454,681812,81,25998,755,0,0
2014,4,28,OFFICE41,IMP542083,7325991000,CNTRY881,20916,2820,1417,7768,0,0
2014,4,28,OFFICE51,IMP130305,8703242100,CNTRY680,84570,36,1757,3150,0,0
2014,4,28,OFFICE59,IMP509393,8704322000,CNTRY168,3981,172,235353,22395,0,0
2014,4,28,OFFICE59,IMP934273,8703232926,CNTRY680,2779,1,35622,3738,0,0
2014,4,28,OFFICE76,IMP332482,8455300000,CNTRY168,3650,6872,215873,3561,1633,1
2014,4,28,OFFICE51,IMP223095,8704232000,CNTRY759,6848,372,1663,3071,0,0
2014,4,28,OFFICE40,IMP546339,8702101319,CNTRY376,10435,788,2091,552,0,0
2014,4,28,OFFICE40,IMP238427,8703232926,CNTRY680,257195,914,1984,3041,0,0
2014,4,28,OFFICE23,IMP322908,8703242100,CNTRY994,2164,12210,200880,753,0,0
2014,4,28,OFFICE59,IMP753459,8703331124,CNTRY454,94537,6757,12761,8183,0,0
2014,4,28,OFFICE51,IMP317454,8703241128,CNTRY376,4528,1,1871,535,0,0
2014,4,28,OFFICE92,IMP927256,2933910000,CNTRY920,451371,1442,161603,54685,789,1
2014,4,28,OFFICE51,IMP546339,8703241128,CNTRY680,29867,1,189815,457,0,0
2014,4,28,OFFICE40,IMP416045,8714190000,CNTRY759,7864,1,1681,24850,0,0
2014,4,28,OFFICE60,IMP203905,8703232926,CNTRY376,3690,1,291900,773,0,0
2014,4,28,OFFICE51,IMP922219,8704212025,CNTRY376,2252,1,1610,3012,0,0
2014,4,28,OFFICE24,IMP765282,3004900000,CNTRY680,2821,160,31855,534,0,0
2014,4,28,OFFICE24,IMP124043,8421290000,CNTRY379,50339,3093,20842,726,0,0
2014,4,28,OFFICE59,IMP638175,8431430000,CNTRY759,109760,107,23840,2638,0,0
2014,4,28,OFFICE40,IMP317454,8704322000,CNTRY680,4793,1,1390985,3126,0,0
2014,4,28,OFFICE76,IMP240680,8703222900,CNTRY376,2603,1,17788,34013,0,0
2014,4,28,OFFICE51,IMP810695,8702101319,CNTRY759,528679,23,553143,2899,0,0
2014,4,28,OFFICE76,IMP419507,8703232926,CNTRY376,10189,1,277542,531,0,0
2014,4,28,OFFICE51,IMP764530,7323100000,CNTRY376,2806,13764,31613,24050,0,0
2014,4,28,OFFICE45,IMP309416,8703900000,CNTRY637,314534,16,2697,6298,0,0
2014,4,28,OFFICE51,IMP522051,8703222900,CNTRY376,120374,87,173878,2674,0,0
2014,4,28,OFFICE24,IMP997368,6704900000,CNTRY881,49716,3574,25,36184,895,1
2014,4,28,OFFICE59,IMP765281,5801900000,CNTRY680,2615,1,36522,3627,0,0
2014,4,28,OFFICE51,IMP396169,8703222900,CNTRY680,1589,30,2343,704,0,0
2014,4,28,OFFICE60,IMP870242,8704212025,CNTRY759,2440,3,194267,514,0,0
2014,4,28,OFFICE60,IMP849511,2832200000,CNTRY376,134112,1,201073,37221,0,0
2014,4,28,OFFICE59,IMP203905,8703232225,CNTRY759,30940,6574,23800,145,0,0
2014,4,28,OFFICE35,IMP207821,8703241128,CNTRY680,4586,1,1742,3733,0,0
2014,4,28,OFFICE18,IMP415401,2104200000,CNTRY385,14485,1063,1421,330,0,0
2014,4,28,OFFICE92,IMP534560,8703321922,CNTRY389,1461,70,5766,220,0,0
2014,4,28,OFFICE51,IMP729355,8703331928,CNTRY376,189272,1444,1084,8622,0,0
2014,4,28,OFFICE51,IMP764499,8703321922,CNTRY680,361503,1,21398,6004,0,0
2014,4,28,OFFICE40,IMP731188,8703222900,CNTRY680,9230,2584,14645,512,0,0
2014,4,28,OFFICE40,IMP163708,8703232926,CNTRY680,25458,1,1776,119780,0,0
2014,4,28,OFFICE51,IMP826164,8702902099,CNTRY376,4475,1,232898,29711,0,0
2014,4,28,OFFICE51,IMP287020,8703222900,CNTRY376,225500,1,248403,734,0,0
2014,4,28,OFFICE87,IMP975502,8701900092,CNTRY385,6924,227,1636,8219,0,0
2014,4,28,OFFICE51,IMP271968,8703242900,CNTRY454,4059,134,1096,3574,0,0
2014,4,28,OFFICE40,IMP781764,6904100000,CNTRY680,2623,87,8356,8419,0,0
2014,4,28,OFFICE76,IMP826164,8703242100,CNTRY615,135968,32,31082,3201,0,0
2014,4,28,OFFICE51,IMP648653,8703222900,CNTRY759,107234,1,30538,530,0,0
2014,4,28,OFFICE51,IMP117406,8703241128,CNTRY680,2696,1,1805,3533,0,0
2014,4,28,OFFICE40,IMP369329,8703222900,CNTRY376,43139,2124,29853,3904,0,0
2014,4,28,OFFICE76,IMP445164,8703321922,CNTRY277,6142,328,22031,709,1218,1
2014,4,28,OFFICE59,IMP158220,8704212025,CNTRY759,102392,1758,189865,3393,0,0
2014,4,28,OFFICE59,IMP233628,8703332100,CNTRY277,72602,1,1623,45138,0,0
2014,4,28,OFFICE78,IMP418471,8308900000,CNTRY409,15027,4998,1471,1,0,0
2014,4,28,OFFICE51,IMP286665,8703241128,CNTRY376,4580,1,1777,3756,0,0
2014,4,28,OFFICE59,IMP871286,8702101319,CNTRY615,8013,116,1769,509,0,0
2014,4,28,OFFICE51,IMP287020,8703232926,CNTRY277,4411,4,1841,8975,0,0
2014,4,28,OFFICE76,IMP352883,8517180000,CNTRY680,114556,4,30555,11646,0,0
2014,4,28,OFFICE51,IMP243951,8703231119,CNTRY680,2554,1,260781,552,0,0
2014,4,28,OFFICE51,IMP124597,6406200000,CNTRY680,4120,1224,210547,1225,0,0
2014,4,28,OFFICE78,IMP787269,2905310000,CNTRY994,242173,3823,8967,40037,0,0
2014,4,28,OFFICE41,IMP677793,2903120000,CNTRY652,2660,4,1005,1165,1547,1
2014,4,28,OFFICE187,IMPO12485,8609009090,CNTRY376,952,391,1,5,0,0
2014,4,28,OFFICE299,IMPO11284,8538909902,CNTRY994,3306,165,1,5,0,0
2014,4,28,OFFICE168,IMPO18703,8544300090,CNTRY123,15932,18,296,5,0,0
2014,4,28,OFFICE237,IMPO10541,8609009090,CNTRY376,813,19,224,320,0,0
2014,4,28,OFFICE298,IMPO16400,8421990020,CNTRY562,16762,356,72368,2084,0,0
2014,4,28,OFFICE296,IMPO10097,6205200009,CNTRY976,9908,675,10,5,0,0
2014,4,28,OFFICE168,IMPO18606,8547200000,CNTRY652,21117,561,1295,5,0,0
2014,4,28,OFFICE141,IMPO14035,9607110000,CNTRY652,1703,20,405,2407,0,0
2014,4,28,OFFICE214,IMPO19388,5603141000,CNTRY994,36718,3,1,13,78,1
2014,4,28,OFFICE127,IMPO12219,6217900009,CNTRY376,1595,680,4079,5,0,0
2014,4,28,OFFICE127,IMPO15283,8452300000,CNTRY771,785,120,1226,175,0,0
2014,4,28,OFFICE214,IMPO18806,6205200009,CNTRY825,4903,299,1072,5,0,0
2014,4,28,OFFICE100,IMPO13754,7616999099,CNTRY825,1344,499,1,5,0,0
2014,4,28,OFFICE168,IMPO15533,8533210000,CNTRY976,688,764,1,5,0,0
2014,4,28,OFFICE127,IMPO10301,3919108000,CNTRY859,103,3,333,9,0,0
2014,4,28,OFFICE168,IMPO14455,8703229050,CNTRY825,463,286,1,5,0,0
2014,4,28,OFFICE134,IMPO15765,3923299080,CNTRY825,75406,1,16,5,0,0
2014,4,28,OFFICE134,IMPO15783,8547200000,CNTRY994,20276,103,1,5,0,0
2014,4,28,OFFICE187,IMPO19604,8703329091,CNTRY376,22495,169,55,93,0,0
2014,4,28,OFFICE122,IMPO13495,7013379199,CNTRY123,80620,1,110,5,0,0
2014,4,28,OFFICE100,IMPO14713,8716398090,CNTRY652,22326,1,1898,5,0,0
2014,4,28,OFFICE296,IMPO19080,8703329091,CNTRY976,9069,621,447,5,0,0
2014,4,28,OFFICE197,IMPO16428,2710124591,CNTRY825,31588,1,1045,5,0,0
2014,4,28,OFFICE187,IMPO18364,8703329091,CNTRY976,6900,1,1,5,0,0
2014,4,28,OFFICE123,IMPO16553,3923100000,CNTRY322,9958,487,162,1291,0,0
2014,4,28,OFFICE187,IMPO19420,8536908599,CNTRY976,55252,105,1,5,0,0
2014,4,28,OFFICE127,IMPO19578,8716400009,CNTRY825,12261,1218,1666,5,0,0
2014,4,28,OFFICE252,IMPO15520,9405409999,CNTRY975,44,364,3103,371,0,0
2014,4,28,OFFICE186,IMPO15767,5807109010,CNTRY454,18713,702,15,7995,0,0
2014,4,28,OFFICE187,IMPO13823,8609009090,CNTRY994,59565,64,687,5,0,0
2014,4,28,OFFICE162,IMPO16794,5111200009,CNTRY825,105170,3,842,8541,0,0
2014,4,28,OFFICE186,IMPO15955,8716398090,CNTRY825,983,2022,1283,5,0,0
2014,4,28,OFFICE100,IMPO18194,9804000000,CNTRY376,226,146,1,434,0,0
2014,4,28,OFFICE296,IMPO19433,2710194890,CNTRY976,2016,21408,14490,740,0,0
2014,4,28,OFFICE187,IMPO14414,4821101000,CNTRY994,34689,257,3163,5,0,0
2014,4,28,OFFICE168,IMPO18545,5309290000,CNTRY615,88,1,1001,17,0,0
2014,4,28,OFFICE204,IMPO15988,3923299080,CNTRY825,25463,45,169,5,0,0
2014,4,28,OFFICE186,IMPO17538,8716398090,CNTRY415,2144,131,5465,181,0,0
2014,4,28,OFFICE168,IMPO15943,3926909799,CNTRY771,89,1,3,4251,0,0
2014,4,28,OFFICE296,IMPO11316,5807109010,CNTRY123,1011,98,61,71,0,0
2014,4,28,OFFICE298,IMPO13975,4819100000,CNTRY825,659,442,1,5,0,0
2014,4,28,OFFICE167,IMPO19013,4016930000,CNTRY680,34359,537,239,5,0,0
2014,4,28,OFFICE168,IMPO11444,2902190009,CNTRY846,58,2,1211,5,0,0
2014,4,28,OFFICE237,IMPO18703,8538909902,CNTRY454,293,124,1,5,0,0
2014,4,28,OFFICE100,IMPO10845,8538909902,CNTRY123,7233,147,810,5,0,0
2014,4,28,OFFICE127,IMPO19469,8409990009,CNTRY825,22955,244,364,5,0,0
2014,4,28,OFFICE113,IMPO15769,6217900002,CNTRY184,217,14422,1039,7579,0,0
2014,4,28,OFFICE168,IMPO16995,7607209010,CNTRY874,23,130,279,5,0,0
2014,4,28,OFFICE186,IMPO11284,4821909000,CNTRY376,19834,1,256,5,0,0
2014,4,28,OFFICE186,IMPO19469,4821101000,CNTRY454,7547,578,387,5,0,0
2014,4,28,OFFICE168,IMPO18400,8547200000,CNTRY376,638,15,1,5,0,0
2014,4,28,OFFICE162,IMPO10541,8421990020,CNTRY994,30442,1,890,5,0,0
2014,4,28,OFFICE127,IMPO11947,4823908596,CNTRY123,45,3,1154,5,0,0
2014,4,28,OFFICE127,IMPO16400,6217900003,CNTRY994,1863,76,1,5,0,0
2014,4,28,OFFICE168,IMPO19420,8609009090,CNTRY825,5146,252,28,5,0,0
2014,4,28,OFFICE214,IMPO10005,9801000000,CNTRY825,18014,1,1121,5,0,0
2014,4,28,OFFICE162,IMPO19898,8703229050,CNTRY994,35973,26,540,5,0,0
2014,4,28,OFFICE162,IMPO18778,8609009090,CNTRY994,229,4,217,48,0,0
2014,4,28,OFFICE168,IMPO19747,8409990009,CNTRY994,120,1,1,5,0,0
2014,4,28,OFFICE298,IMPO11316,9801000000,CNTRY825,15801,1,34,5,0,0
2014,4,28,OFFICE127,IMPO13754,8609009090,CNTRY994,20703,19,1,5,0,0
2014,4,28,OFFICE168,IMPO19420,8716398090,CNTRY994,428,36,28,5,0,0
2014,4,28,OFFICE298,IMPO15533,3923299080,CNTRY376,1557,10,19,5,0,0
2014,4,28,OFFICE168,IMPO17483,3923100000,CNTRY994,8748,26,290,5,0,0
2014,4,28,OFFICE204,IMPO16822,8452900009,CNTRY825,23756,185,4838,5,0,0
2014,4,28,OFFICE109,IMPO15767,3926909799,CNTRY825,5948,421,6248,5,0,0
2014,4,28,OFFICE127,IMPO15767,8716398090,CNTRY994,563,19,384,23,0,0
2014,4,28,OFFICE185,IMPO15626,8708999799,CNTRY277,4236,4,1,5,0,0
2014,4,28,OFFICE296,IMPO17368,5807101010,CNTRY825,6226,1852,1,5,0,0
2014,4,28,OFFICE298,IMPO15276,9607190000,CNTRY994,4270,1,226,5,0,0
2014,4,28,OFFICE187,IMPO15661,6217900009,CNTRY376,3062,24,1,534,0,0
2014,4,28,OFFICE187,IMPO16428,8536908599,CNTRY485,230,176,914,307,0,0
2014,4,28,OFFICE187,IMPO18361,4415202001,CNTRY994,25585,1679,1,47,0,0
2014,4,28,OFFICE109,IMPO16962,8609009090,CNTRY976,454,700,1,83,0,0
2014,4,28,OFFICE168,IMPO11016,5806200000,CNTRY123,6859,19,233,265,0,0
2014,4,28,OFFICE187,IMPO16351,8708999799,CNTRY994,21923,1160,1,5,0,0
2014,4,28,OFFICE187,IMPO15533,8538909902,CNTRY825,45268,196,600,70,0,0
2014,4,28,OFFICE134,IMPO16184,8538909902,CNTRY652,337,568,240,5,0,0
2014,4,28,OFFICE127,IMPO14395,8424100000,CNTRY652,92,1457,441,962,0,0
2014,4,28,OFFICE296,IMPO11445,6402999800,CNTRY994,16007,1,830,5,0,0
2014,4,28,OFFICE168,IMPO16351,3926909229,CNTRY994,90,101,76,5,0,0
2014,4,28,OFFICE186,IMPO18778,8703321961,CNTRY389,197,15,3218,80,0,0
2014,4,28,OFFICE237,IMPO18936,8536508096,CNTRY994,99,15393,17064,566,266,1
2014,4,28,OFFICE204,IMPO18189,8501310001,CNTRY376,1289,96,228,5372,0,0
2014,4,28,OFFICE187,IMPO13165,4016995709,CNTRY825,12265,61,89,735,0,0
2014,4,28,OFFICE298,IMPO11651,8536908599,CNTRY825,803,329,1520,5,0,0
2014,4,28,OFFICE298,IMPO12066,9003190090,CNTRY976,58971,3,2848,1757,0,0
2014,4,28,OFFICE186,IMPO17368,8479908000,CNTRY825,6106,27,253,5,0,0
2014,4,28,OFFICE296,IMPO17115,8536908591,CNTRY976,267,17249,958,5,0,0
2014,4,28,OFFICE237,IMPO11200,8704219941,CNTRY976,3020,106,1,5,0,0
2014,4,28,OFFICE186,IMPO15765,4819100000,CNTRY825,8015,210,61,5,0,0
2014,4,28,OFFICE296,IMPO12183,8421392000,CNTRY976,300,1,218,432,0,0
2014,4,28,OFFICE127,IMPO15135,9801000000,CNTRY376,19698,106,1,5,0,0
2014,4,28,OFFICE141,IMPO18988,8413910003,CNTRY825,1302,46902,1,281,0,0
2014,4,28,OFFICE296,IMPO11284,8703229050,CNTRY376,796,3,4770,5,0,0
2014,4,28,OFFICE109,IMPO11200,4821109000,CNTRY825,14338,197,1,5,0,0
2014,4,28,OFFICE210,IMPO17301,8516320000,CNTRY980,1333,356,12544,795,0,0
2014,4,28,OFFICE162,IMPO13095,3926909229,CNTRY376,5840,531,17,5,0,0
2014,4,28,OFFICE127,IMPO16865,4819100000,CNTRY994,437,318,1,5,0,0
2014,4,28,OFFICE289,IMPO11916,3215190000,CNTRY920,204,1433,237,644,757,1
2014,4,28,OFFICE109,IMPO11509,5807109010,CNTRY652,3167,573,1086,299,0,0
2014,4,28,OFFICE187,IMPO15165,8609009090,CNTRY376,40993,49,1,5,0,0
2014,4,28,OFFICE185,IMPO19818,7312104100,CNTRY376,223,82,1711,15,0,0
2014,4,28,OFFICE134,IMPO10344,3004900019,CNTRY123,418,2187,1,5,0,0
2014,4,28,OFFICE243,IMPO10035,9030390000,CNTRY615,4259,3117,1095,12,314,1
2014,4,28,OFFICE127,IMPO16865,5209320000,CNTRY364,5809,187,22,69,0,0
2014,4,28,OFFICE187,IMPO12219,8538909902,CNTRY825,6106,347,1,5,0,0
2014,4,28,OFFICE187,IMPO17462,9801000000,CNTRY994,9757,215,216,5,0,0
2014,4,28,OFFICE186,IMPO11469,4821109000,CNTRY994,28478,228,319,5,0,0
2014,4,28,OFFICE187,IMPO14334,8708999799,CNTRY976,29019,86,1,5,0,0
2014,4,28,OFFICE127,IMPO10976,8542399090,CNTRY976,858,98,18,5,0,0
2014,4,28,OFFICE298,IMPO18703,8452900009,CNTRY825,23640,723,25,5,0,0
2014,4,28,OFFICE127,IMPO13095,8609009090,CNTRY825,5646,148,1110,5,0,0
2014,4,28,OFFICE162,IMPO14457,8431430000,CNTRY389,96,1686,67,12,0,0
2014,4,28,OFFICE187,IMPO19898,7326909889,CNTRY994,53893,237,1,5,0,0
2014,4,28,OFFICE187,IMPO11316,4819100000,CNTRY825,874,228,1954,216,0,0
2014,4,28,OFFICE168,IMPO11075,8421392000,CNTRY994,26173,197,994,295,0,0
2014,4,28,OFFICE134,IMPO18106,3923299080,CNTRY680,421,214,21,5,0,0
2014,4,28,OFFICE298,IMPO17462,8409990009,CNTRY825,5274,253,1633,5,0,0
2014,4,28,OFFICE204,IMPO18475,5807101010,CNTRY825,25651,267,1,5,0,0
