,year,month,day,OFFICE,IMPORTER.TIN,TARIFF.CODE,ORIGIN.CODE,CIF_USD_EQUIVALENT,QUANTITY,GROSS.WEIGHT,TOTAL.TAXES.USD,RAISED_TAX_AMOUNT_USD,illicit,formatted_date
199006,2014,12,26,OFFICE187,IMPO18141,5806200000,CNTRY994,911.0,73.0,65.0,5.0,0.0,False,2014-12-26
199007,2014,12,26,OFFICE296,IMPO18238,6006420000,CNTRY994,274.0,14.0,1.0,291.0,0.0,False,2014-12-26
199008,2014,12,26,OFFICE187,IMPO18716,8609009090,CNTRY680,5637.0,158.0,4524.0,5.0,0.0,False,2014-12-26
199009,2014,12,26,OFFICE168,IMPO17483,8538909902,CNTRY994,446.0,297.0,1.0,5.0,0.0,False,2014-12-26
199010,2014,12,26,OFFICE187,IMPO13618,5806200000,CNTRY994,487.0,199.0,1072.0,5.0,0.0,False,2014-12-26
199011,2014,12,26,OFFICE197,IMPO13783,9801000000,CNTRY994,284.0,139.0,1.0,5.0,0.0,False,2014-12-26
199012,2014,12,27,OFFICE60,IMP164293,8703900000,CNTRY171,3770.0,1.0,1045.0,756.0,1119.0,True,2014-12-27
199013,2014,12,27,OFFICE24,IMP918763,8501400000,CNTRY891,54862.0,2312.0,359.0,736.0,0.0,False,2014-12-27
199014,2014,12,27,OFFICE40,IMP717735,7310000000,CNTRY376,7150.0,22.0,1230340.0,94938.0,0.0,False,2014-12-27
199015,2014,12,27,OFFICE51,IMP173637,8703321922,CNTRY454,2749.0,1.0,583070.0,553.0,0.0,False,2014-12-27
199016,2014,12,27,OFFICE76,IMP152810,8517180000,CNTRY615,228384.0,3.0,38956.0,3795.0,0.0,False,2014-12-27
199017,2014,12,27,OFFICE92,IMP674511,6903200000,CNTRY113,47565.0,283.0,9284.0,371.0,618.0,True,2014-12-27
199018,2014,12,27,OFFICE51,IMP470376,3215190019,CNTRY454,3948.0,62.0,23612.0,433.0,0.0,False,2014-12-27
199019,2014,12,27,OFFICE51,IMP765282,8703222900,CNTRY680,74971.0,1.0,11639.0,512.0,0.0,False,2014-12-27
199020,2014,12,27,OFFICE51,IMP679260,8703242100,CNTRY680,4435.0,12057.0,245.0,3772.0,0.0,False,2014-12-27
199021,2014,12,27,OFFICE59,IMP715356,6907900000,CNTRY846,49040.0,7508.0,24171.0,8257.0,0.0,False,2014-12-27
199022,2014,12,27,OFFICE51,IMP900492,8703900000,CNTRY680,4185.0,3076.0,17525.0,589.0,0.0,False,2014-12-27
199023,2014,12,27,OFFICE51,IMP922219,8703241128,CNTRY759,787267.0,1.0,712858.0,3242.0,0.0,False,2014-12-27
199024,2014,12,27,OFFICE51,IMP114251,8703222900,CNTRY884,4540.0,27.0,399.0,8905.0,0.0,False,2014-12-27
199025,2014,12,27,OFFICE51,IMP444534,3004900000,CNTRY277,7404.0,23.0,15577.0,3513.0,0.0,False,2014-12-27
199026,2014,12,27,OFFICE51,IMP773327,8703900000,CNTRY615,2280.0,295.0,12191.0,2410.0,0.0,False,2014-12-27
199027,2014,12,27,OFFICE41,IMP939773,3204150000,CNTRY825,2697.0,1.0,6945.0,1238.0,0.0,False,2014-12-27
199028,2014,12,27,OFFICE40,IMP152810,7318150000,CNTRY759,2417.0,8472.0,38936.0,1492.0,0.0,False,2014-12-27
199029,2014,12,27,OFFICE51,IMP130305,8517180000,CNTRY680,2754.0,1.0,30825.0,3724.0,0.0,False,2014-12-27
199030,2014,12,27,OFFICE96,IMP120631,8703222900,CNTRY680,8123.0,1.0,184817.0,497.0,0.0,False,2014-12-27
199031,2014,12,27,OFFICE51,IMP428239,8703321922,CNTRY759,4402.0,1.0,2971.0,3487.0,0.0,False,2014-12-27
199032,2014,12,27,OFFICE40,IMP158220,8703232926,CNTRY659,521796.0,1.0,1331.0,4330.0,0.0,False,2014-12-27
199033,2014,12,27,OFFICE59,IMP300514,8704212025,CNTRY680,201139.0,1.0,17464.0,783.0,0.0,False,2014-12-27
199034,2014,12,27,OFFICE23,IMP770530,6001220000,CNTRY759,26504.0,87.0,153771.0,729.0,0.0,False,2014-12-27
199035,2014,12,27,OFFICE59,IMP102185,8703222900,CNTRY680,2627.0,6923.0,14311.0,398.0,0.0,False,2014-12-27
199036,2014,12,27,OFFICE51,IMP870242,8703900000,CNTRY454,2752.0,3.0,908.0,2900.0,0.0,False,2014-12-27
199037,2014,12,27,OFFICE51,IMP243487,8703210011,CNTRY759,2617.0,6666.0,1876.0,3918.0,0.0,False,2014-12-27
199038,2014,12,27,OFFICE51,IMP206242,4901999000,CNTRY376,19948.0,3.0,37779.0,3877.0,0.0,False,2014-12-27
199039,2014,12,27,OFFICE60,IMP361548,2921190000,CNTRY644,3537.0,1.0,27999.0,1138.0,0.0,False,2014-12-27
199040,2014,12,27,OFFICE51,IMP644245,4009110000,CNTRY527,115506.0,82.0,369.0,6686.0,0.0,False,2014-12-27
199041,2014,12,27,OFFICE76,IMP184760,8702101319,CNTRY759,2169.0,1573.0,248352.0,2548.0,0.0,False,2014-12-27
199042,2014,12,27,OFFICE66,IMP902842,8477200000,CNTRY264,3633.0,2510.0,79185.0,488.0,0.0,False,2014-12-27
199043,2014,12,27,OFFICE76,IMP360533,8422400000,CNTRY759,2757.0,98.0,791.0,8106.0,0.0,False,2014-12-27
199044,2014,12,27,OFFICE51,IMP414024,8702101319,CNTRY680,253710.0,1.0,34752.0,36119.0,0.0,False,2014-12-27
199045,2014,12,27,OFFICE51,IMP173637,8517180000,CNTRY759,3547158.0,1.0,1661.0,497.0,0.0,False,2014-12-27
199046,2014,12,27,OFFICE51,IMP538713,8703321922,CNTRY759,2114.0,1.0,114401.0,7963.0,0.0,False,2014-12-27
199047,2014,12,27,OFFICE51,IMP765281,8703241128,CNTRY881,80921.0,4.0,14477.0,515.0,0.0,False,2014-12-27
199048,2014,12,27,OFFICE51,IMP165827,8438900000,CNTRY680,7251.0,152.0,26527.0,738.0,0.0,False,2014-12-27
199049,2014,12,27,OFFICE76,IMP338376,3901100000,CNTRY680,8792.0,13.0,32973.0,549.0,0.0,False,2014-12-27
199050,2014,12,27,OFFICE51,IMP720986,8703331928,CNTRY680,201961.0,1.0,300275.0,785.0,0.0,False,2014-12-27
199051,2014,12,27,OFFICE40,IMP816714,2939300000,CNTRY884,3499.0,14.0,19370.0,6098.0,630.0,True,2014-12-27
199052,2014,12,27,OFFICE51,IMP158220,8702101319,CNTRY277,62421.0,1902.0,34882.0,1185.0,0.0,False,2014-12-27
199053,2014,12,27,OFFICE76,IMP440223,8703241128,CNTRY454,155682.0,1.0,33144.0,540.0,0.0,False,2014-12-27
199054,2014,12,27,OFFICE59,IMP447222,8703210011,CNTRY759,9505.0,9899.0,1816.0,5772.0,0.0,False,2014-12-27
199055,2014,12,27,OFFICE51,IMP310321,8703232926,CNTRY376,4353.0,181.0,167409.0,290.0,0.0,False,2014-12-27
199056,2014,12,27,OFFICE35,IMP359841,2004100000,CNTRY976,23417.0,11.0,9475.0,6110.0,0.0,False,2014-12-27
199057,2014,12,27,OFFICE96,IMP697425,8703900000,CNTRY759,2354.0,1165.0,24698.0,1275.0,0.0,False,2014-12-27
199058,2014,12,27,OFFICE40,IMP606875,8703241128,CNTRY277,2339.0,1.0,31043.0,28770.0,0.0,False,2014-12-27
199059,2014,12,27,OFFICE59,IMP565314,8703222900,CNTRY884,3916.0,1.0,26701.0,786.0,0.0,False,2014-12-27
199060,2014,12,27,OFFICE16,IMP949668,7418190000,CNTRY881,2619.0,3.0,9251.0,90.0,0.0,False,2014-12-27
199061,2014,12,27,OFFICE51,IMP351896,8504310000,CNTRY376,9103.0,1182.0,26024.0,6439.0,0.0,False,2014-12-27
199062,2014,12,27,OFFICE23,IMP380773,7209180000,CNTRY284,92376.0,943.0,68608.0,7477.0,0.0,False,2014-12-27
199063,2014,12,27,OFFICE60,IMP585253,8703232926,CNTRY680,2469.0,820.0,39912.0,549.0,0.0,False,2014-12-27
199064,2014,12,27,OFFICE51,IMP267369,8703241128,CNTRY759,7800.0,1.0,178244.0,7734.0,0.0,False,2014-12-27
199065,2014,12,27,OFFICE92,IMP445610,6802210000,CNTRY323,235598.0,1.0,519.0,263.0,0.0,False,2014-12-27
199066,2014,12,27,OFFICE59,IMP284124,8703231221,CNTRY759,42637.0,1.0,9940.0,3232.0,0.0,False,2014-12-27
199067,2014,12,27,OFFICE96,IMP218606,8404100000,CNTRY654,763572.0,11.0,58964.0,36909.0,861.0,True,2014-12-27
199068,2014,12,27,OFFICE51,IMP238427,808100000,CNTRY680,4167.0,1.0,3387.0,3929.0,0.0,False,2014-12-27
199069,2014,12,27,OFFICE40,IMP509522,8414800081,CNTRY376,375373.0,90.0,17983.0,4277.0,1207.0,True,2014-12-27
199070,2014,12,27,OFFICE60,IMP548362,8473300000,CNTRY680,4063.0,396.0,25215.0,454.0,0.0,False,2014-12-27
199071,2014,12,27,OFFICE51,IMP681369,8703232926,CNTRY376,4230.0,144.0,162775.0,11000.0,0.0,False,2014-12-27
199072,2014,12,27,OFFICE92,IMP445164,8703321922,CNTRY264,5923.0,1.0,119773.0,573.0,0.0,False,2014-12-27
199073,2014,12,27,OFFICE23,IMP798167,9018390000,CNTRY454,39412.0,15.0,1007.0,1136.0,2089.0,True,2014-12-27
199074,2014,12,27,OFFICE23,IMP781167,8484100000,CNTRY759,68577.0,7204.0,406.0,1390.0,0.0,False,2014-12-27
199075,2014,12,27,OFFICE59,IMP329077,8703241128,CNTRY680,2735.0,1.0,26954.0,523.0,0.0,False,2014-12-27
199076,2014,12,27,OFFICE51,IMP717344,8501400000,CNTRY216,6092.0,1.0,2151.0,2954.0,5700.0,True,2014-12-27
199077,2014,12,27,OFFICE51,IMP158220,8703222900,CNTRY376,2599.0,1245.0,265313.0,2593.0,0.0,False,2014-12-27
199078,2014,12,27,OFFICE40,IMP980531,8703241128,CNTRY759,12009.0,6.0,956232.0,6006.0,0.0,False,2014-12-27
199079,2014,12,27,OFFICE51,IMP633501,8703241128,CNTRY759,4285.0,24.0,29915.0,7433.0,0.0,False,2014-12-27
199080,2014,12,27,OFFICE51,IMP386453,8704212025,CNTRY376,230846.0,1.0,158936.0,485.0,0.0,False,2014-12-27
199081,2014,12,27,OFFICE51,IMP872565,8703321922,CNTRY376,927595.0,1.0,16644.0,4249.0,0.0,False,2014-12-27
199082,2014,12,27,OFFICE45,IMP157353,8471600069,CNTRY343,15040.0,142.0,22901.0,736.0,0.0,False,2014-12-27
199083,2014,12,27,OFFICE51,IMP179534,7308300000,CNTRY680,8811.0,1.0,2206839.0,528.0,0.0,False,2014-12-27
199084,2014,12,27,OFFICE59,IMP296528,8702101114,CNTRY276,205974.0,13.0,1005.0,15406.0,0.0,False,2014-12-27
199085,2014,12,27,OFFICE60,IMP352125,8703331226,CNTRY759,62797.0,1.0,13289.0,3746.0,0.0,False,2014-12-27
199086,2014,12,27,OFFICE51,IMP124597,8703210011,CNTRY680,4202.0,1.0,12947.0,489.0,0.0,False,2014-12-27
199087,2014,12,27,OFFICE51,IMP440223,8703222900,CNTRY680,80280.0,4.0,14236.0,1432.0,0.0,False,2014-12-27
199088,2014,12,27,OFFICE51,IMP386453,8703241128,CNTRY680,2688.0,1.0,317814.0,3834.0,0.0,False,2014-12-27
199089,2014,12,27,OFFICE51,IMP766474,7323100000,CNTRY680,162103.0,60.0,1870.0,3936.0,0.0,False,2014-12-27
199090,2014,12,27,OFFICE76,IMP784649,8703231923,CNTRY759,2329002.0,110.0,186379.0,5593.0,0.0,False,2014-12-27
199091,2014,12,27,OFFICE51,IMP450852,8703331226,CNTRY680,128582.0,4.0,14225.0,3799.0,692.0,True,2014-12-27
199092,2014,12,27,OFFICE34,IMP951039,8483900000,CNTRY652,553760.0,70.0,2272.0,0.0,0.0,False,2014-12-27
199093,2014,12,27,OFFICE51,IMP348091,3904100000,CNTRY562,1873.0,149.0,1582.0,2467.0,524.0,True,2014-12-27
199094,2014,12,27,OFFICE59,IMP554100,8703321922,CNTRY376,4785.0,3422.0,40890.0,882.0,0.0,False,2014-12-27
199095,2014,12,27,OFFICE88,IMP496742,8703241128,CNTRY994,8072.0,3.0,2791.0,10821.0,0.0,False,2014-12-27
199096,2014,12,27,OFFICE59,IMP546339,8703232926,CNTRY759,4955.0,1.0,1080119.0,6678.0,0.0,False,2014-12-27
199097,2014,12,27,OFFICE41,IMP358941,3907100000,CNTRY140,2008.0,1.0,992.0,55521.0,0.0,False,2014-12-27
199098,2014,12,27,OFFICE59,IMP522051,8703241128,CNTRY680,2784.0,26.0,1936.0,3590.0,0.0,False,2014-12-27
199099,2014,12,27,OFFICE40,IMP844170,8703222100,CNTRY277,2123.0,529.0,118997.0,419.0,0.0,False,2014-12-27
199100,2014,12,27,OFFICE51,IMP802570,1511101000,CNTRY321,3373.0,17.0,8533.0,141.0,0.0,False,2014-12-27
199101,2014,12,27,OFFICE51,IMP765281,8703241128,CNTRY680,2501.0,1.0,543.0,3851.0,0.0,False,2014-12-27
199102,2014,12,27,OFFICE51,IMP117406,8703321922,CNTRY759,9779.0,1.0,411203.0,9527.0,0.0,False,2014-12-27
199103,2014,12,27,OFFICE60,IMP872620,8704231924,CNTRY680,4560.0,1.0,3631.0,14508.0,0.0,False,2014-12-27
199104,2014,12,27,OFFICE84,IMP352558,8702101319,CNTRY920,225100.0,5347.0,1066.0,6553.0,0.0,False,2014-12-27
199105,2014,12,27,OFFICE40,IMP300514,8703222900,CNTRY454,2808.0,1.0,39654.0,40891.0,0.0,False,2014-12-27
199106,2014,12,27,OFFICE76,IMP475311,2202900091,CNTRY680,71922.0,222.0,2179.0,525.0,853.0,True,2014-12-27
199107,2014,12,27,OFFICE24,IMP993091,8702101319,CNTRY680,4381.0,1.0,34562.0,509.0,0.0,False,2014-12-27
199108,2014,12,27,OFFICE51,IMP671861,4412390000,CNTRY920,210290.0,3076.0,177597.0,8570.0,0.0,False,2014-12-27
199109,2014,12,27,OFFICE51,IMP678037,8703210011,CNTRY376,4525.0,1.0,250030.0,3654.0,0.0,False,2014-12-27
199110,2014,12,27,OFFICE92,IMP943998,8427200000,CNTRY680,4416.0,4267.0,28027.0,3103.0,0.0,False,2014-12-27
199111,2014,12,27,OFFICE60,IMP447222,8704322000,CNTRY881,9615.0,1.0,26511.0,3175.0,0.0,False,2014-12-27
199112,2014,12,27,OFFICE60,IMP626879,9613100000,CNTRY407,3422.0,255.0,967.0,83.0,0.0,False,2014-12-27
199113,2014,12,27,OFFICE76,IMP367638,8455210000,CNTRY215,6096.0,20.0,1583.0,718.0,1446.0,True,2014-12-27
199114,2014,12,27,OFFICE51,IMP207129,8703222900,CNTRY759,2799.0,398.0,1911.0,3138.0,0.0,False,2014-12-27
199115,2014,12,27,OFFICE59,IMP445164,8703241128,CNTRY680,2440.0,34.0,100.0,8716.0,0.0,False,2014-12-27
199116,2014,12,27,OFFICE76,IMP597213,4412390000,CNTRY364,8325.0,4.0,28867.0,8445.0,0.0,False,2014-12-27
199117,2014,12,27,OFFICE87,IMP590538,3307490000,CNTRY133,2001.0,13.0,2615.0,10176.0,755.0,True,2014-12-27
199118,2014,12,27,OFFICE60,IMP258785,8703321922,CNTRY376,3822.0,1.0,23135.0,7987.0,0.0,False,2014-12-27
199119,2014,12,27,OFFICE51,IMP872565,8703900000,CNTRY680,204645.0,990.0,31250.0,499.0,0.0,False,2014-12-27
199120,2014,12,27,OFFICE51,IMP934273,3004900000,CNTRY277,173720.0,1.0,1108.0,2510.0,0.0,False,2014-12-27
199121,2014,12,27,OFFICE168,IMPO19420,9801000000,CNTRY376,19795.0,420.0,1.0,5.0,0.0,False,2014-12-27
199122,2014,12,27,OFFICE168,IMPO13481,2710201990,CNTRY994,15921.0,74.0,310082.0,145.0,0.0,False,2014-12-27
199123,2014,12,27,OFFICE134,IMPO15640,6911100019,CNTRY994,264.0,1.0,16.0,40.0,0.0,False,2014-12-27
199124,2014,12,27,OFFICE168,IMPO14890,5806200000,CNTRY846,2659.0,5446.0,1.0,415.0,0.0,False,2014-12-27
199125,2014,12,27,OFFICE168,IMPO14667,8716400009,CNTRY652,13057.0,3.0,2.0,5.0,0.0,False,2014-12-27
199126,2014,12,27,OFFICE162,IMPO13251,8465109090,CNTRY376,2931.0,108.0,743.0,49.0,0.0,False,2014-12-27
199127,2014,12,27,OFFICE298,IMPO17147,8207199001,CNTRY825,3468.0,30.0,823.0,44.0,0.0,False,2014-12-27
199128,2014,12,27,OFFICE127,IMPO16635,5208520000,CNTRY994,1589.0,94072.0,13.0,11.0,0.0,False,2014-12-27
199129,2014,12,27,OFFICE168,IMPO11284,8501510020,CNTRY846,33.0,313.0,1.0,2566.0,0.0,False,2014-12-27
199130,2014,12,27,OFFICE237,IMPO10344,8703329091,CNTRY994,44604.0,1.0,69.0,52.0,0.0,False,2014-12-27
199131,2014,12,27,OFFICE197,IMPO18703,3926909799,CNTRY976,411894.0,112.0,64.0,5.0,0.0,False,2014-12-27
199132,2014,12,27,OFFICE100,IMPO18936,8538909902,CNTRY825,663.0,4.0,52.0,10.0,0.0,False,2014-12-27
199133,2014,12,27,OFFICE109,IMPO15397,7323990001,CNTRY555,3234.0,300.0,678.0,97.0,0.0,False,2014-12-27
199134,2014,12,27,OFFICE187,IMPO11691,5807101010,CNTRY881,5165.0,18.0,18490.0,17.0,0.0,False,2014-12-27
199135,2014,12,27,OFFICE186,IMPO19195,8708999799,CNTRY976,200.0,6017.0,1.0,6975.0,0.0,False,2014-12-27
199136,2014,12,27,OFFICE237,IMPO15859,3403199099,CNTRY652,3187.0,23.0,8436.0,172.0,0.0,False,2014-12-27
199137,2014,12,27,OFFICE298,IMPO18606,8481805900,CNTRY881,166.0,1.0,16.0,5.0,0.0,False,2014-12-27
199138,2014,12,27,OFFICE168,IMPO17391,8609009090,CNTRY994,23877.0,761.0,1.0,5.0,0.0,False,2014-12-27
199139,2014,12,27,OFFICE298,IMPO16182,8419500000,CNTRY976,1365.0,1.0,4.0,475.0,0.0,False,2014-12-27
199140,2014,12,27,OFFICE168,IMPO19218,8301700090,CNTRY236,1080.0,3381.0,16486.0,38.0,343.0,True,2014-12-27
199141,2014,12,27,OFFICE298,IMPO16622,3923100000,CNTRY680,266.0,27.0,1268.0,5.0,0.0,False,2014-12-27
199142,2014,12,27,OFFICE279,IMPO14185,5903201000,CNTRY701,148.0,7055.0,40322.0,211.0,73.0,True,2014-12-27
199143,2014,12,27,OFFICE298,IMPO13495,8716398090,CNTRY652,8075.0,150.0,1.0,5.0,0.0,False,2014-12-27
199144,2014,12,27,OFFICE174,IMPO10399,7010909922,CNTRY995,108.0,96.0,1.0,113.0,95.0,True,2014-12-27
199145,2014,12,27,OFFICE174,IMPO18630,8301300000,CNTRY376,2598.0,730.0,1078.0,5.0,111.0,True,2014-12-27
199146,2014,12,27,OFFICE237,IMPO16733,3920102300,CNTRY184,69.0,10923.0,4457.0,13.0,344.0,True,2014-12-27
199147,2014,12,27,OFFICE168,IMPO13165,7326909889,CNTRY994,464.0,950.0,1.0,5.0,0.0,False,2014-12-27
199148,2014,12,27,OFFICE132,IMPO14393,8542330010,CNTRY276,71122.0,15.0,3.0,156.0,0.0,False,2014-12-27
199149,2014,12,27,OFFICE298,IMPO11713,3506910000,CNTRY846,510.0,1202.0,52.0,2325.0,0.0,False,2014-12-27
199150,2014,12,27,OFFICE296,IMPO15051,3203001002,CNTRY123,1653.0,586.0,4.0,5.0,0.0,False,2014-12-27
199151,2014,12,27,OFFICE204,IMPO16622,8443999040,CNTRY846,10.0,49196.0,18.0,5.0,0.0,False,2014-12-27
199152,2014,12,27,OFFICE287,IMPO17480,8445110000,CNTRY485,139.0,384.0,65.0,2315.0,0.0,False,2014-12-27
199153,2014,12,27,OFFICE117,IMPO19722,9022140000,CNTRY680,51.0,881689.0,230.0,36.0,0.0,False,2014-12-27
199154,2014,12,27,OFFICE113,IMPO10097,8704219150,CNTRY920,4862.0,10554.0,1.0,28.0,0.0,False,2014-12-27
199155,2014,12,27,OFFICE167,IMPO18303,8536901020,CNTRY263,25.0,523.0,3031.0,13.0,1165.0,True,2014-12-27
199156,2014,12,27,OFFICE187,IMPO12343,8538909902,CNTRY994,20593.0,228.0,1.0,5.0,0.0,False,2014-12-27
199157,2014,12,27,OFFICE136,IMPO16622,8511500008,CNTRY216,94.0,117209.0,4171.0,5.0,0.0,False,2014-12-27
199158,2014,12,27,OFFICE168,IMPO14890,5806200000,CNTRY376,21375.0,253.0,1832.0,5.0,0.0,False,2014-12-27
199159,2014,12,27,OFFICE296,IMPO15048,4202990010,CNTRY415,708.0,300.0,347.0,1217.0,71.0,True,2014-12-27
199160,2014,12,27,OFFICE178,IMPO16208,6310900090,CNTRY770,257.0,9.0,81.0,4896.0,124.0,True,2014-12-27
199161,2014,12,27,OFFICE127,IMPO12207,8538909909,CNTRY825,15087.0,272.0,1.0,5.0,0.0,False,2014-12-27
199162,2014,12,27,OFFICE298,IMPO10166,9606100010,CNTRY994,660.0,1.0,12.0,5.0,0.0,False,2014-12-27
199163,2014,12,27,OFFICE187,IMPO12228,8542399090,CNTRY994,1650.0,1470.0,1014.0,5.0,0.0,False,2014-12-27
199164,2014,12,27,OFFICE298,IMPO11075,4819100000,CNTRY376,10841.0,166.0,1.0,5.0,0.0,False,2014-12-27
199165,2014,12,27,OFFICE214,IMPO13618,8541100000,CNTRY976,3237.0,134.0,238.0,344.0,0.0,False,2014-12-27
199166,2014,12,27,OFFICE127,IMPO18106,8418509000,CNTRY680,33.0,3.0,288.0,46.0,0.0,False,2014-12-27
199167,2014,12,27,OFFICE127,IMPO17280,5402330000,CNTRY376,4629.0,131.0,1.0,2106.0,0.0,False,2014-12-27
199168,2014,12,27,OFFICE168,IMPO18189,8703329091,CNTRY994,6865.0,150.0,1.0,5.0,0.0,False,2014-12-27
199169,2014,12,27,OFFICE292,IMPO10193,3923309000,CNTRY674,10761.0,15659.0,682.0,49.0,257.0,True,2014-12-27
199170,2014,12,27,OFFICE296,IMPO13685,8536901020,CNTRY825,103522.0,1.0,7.0,5.0,0.0,False,2014-12-27
199171,2014,12,27,OFFICE100,IMPO12250,8417803090,CNTRY652,4691.0,123.0,337.0,141.0,0.0,False,2014-12-27
199172,2014,12,27,OFFICE168,IMPO18716,5806200000,CNTRY994,6536.0,399.0,4925.0,5.0,0.0,False,2014-12-27
199173,2014,12,27,OFFICE113,IMPO12558,5408310001,CNTRY123,312.0,16.0,759.0,7954.0,72.0,True,2014-12-27
199174,2014,12,27,OFFICE187,IMPO11299,6217900009,CNTRY652,24172.0,4.0,1.0,5.0,0.0,False,2014-12-27
199175,2014,12,27,OFFICE187,IMPO10661,7013379199,CNTRY445,197.0,85608.0,286.0,289.0,0.0,False,2014-12-27
199176,2014,12,27,OFFICE134,IMPO19818,8703229050,CNTRY615,11609.0,14.0,398.0,801.0,0.0,False,2014-12-27
199177,2014,12,27,OFFICE186,IMPO14915,5208310000,CNTRY316,29782.0,1876.0,1.0,95.0,0.0,False,2014-12-27
199178,2014,12,27,OFFICE298,IMPO12101,8703229050,CNTRY976,93190.0,384.0,1126.0,12.0,0.0,False,2014-12-27
199179,2014,12,27,OFFICE237,IMPO17329,7217203010,CNTRY825,160.0,24.0,1300.0,5.0,0.0,False,2014-12-27
199180,2014,12,27,OFFICE186,IMPO11261,8482990009,CNTRY390,50839.0,18.0,4.0,5.0,28.0,True,2014-12-27
199181,2014,12,27,OFFICE214,IMPO17113,8504403080,CNTRY980,57172.0,15723.0,237.0,9.0,127.0,True,2014-12-27
199182,2014,12,27,OFFICE141,IMPO18780,8414594010,CNTRY689,625.0,3.0,60.0,5706.0,248.0,True,2014-12-27
199183,2014,12,27,OFFICE299,IMPO18767,2710124591,CNTRY376,7737.0,1.0,1348.0,5.0,0.0,False,2014-12-27
199184,2014,12,27,OFFICE204,IMPO12683,5807109010,CNTRY846,1514.0,1.0,4186.0,5.0,0.0,False,2014-12-27
199185,2014,12,27,OFFICE204,IMPO16822,8708299009,CNTRY825,85.0,1.0,314.0,2079.0,0.0,False,2014-12-27
199186,2014,12,27,OFFICE289,IMPO19569,8413308020,CNTRY376,569.0,1411.0,4497.0,136.0,0.0,False,2014-12-27
199187,2014,12,27,OFFICE296,IMPO17112,3405200000,CNTRY376,2504.0,90.0,23.0,5.0,0.0,False,2014-12-27
199188,2014,12,27,OFFICE187,IMPO12485,8544300090,CNTRY976,1864.0,909.0,1.0,55.0,0.0,False,2014-12-27
199189,2014,12,27,OFFICE187,IMPO16898,8703229050,CNTRY825,35.0,93.0,225.0,50.0,0.0,False,2014-12-27
199190,2014,12,27,OFFICE168,IMPO15859,3923299080,CNTRY994,409.0,149.0,428.0,5.0,0.0,False,2014-12-27
199191,2014,12,27,OFFICE243,IMPO19695,9606220000,CNTRY334,3385.0,16.0,17.0,395.0,0.0,False,2014-12-27
199192,2014,12,27,OFFICE186,IMPO12059,9025192090,CNTRY407,81.0,3.0,238.0,5.0,0.0,False,2014-12-27
199193,2014,12,27,OFFICE234,IMPO11451,8708109000,CNTRY123,15.0,3.0,1.0,743.0,171.0,True,2014-12-27
199194,2014,12,27,OFFICE168,IMPO19080,8207909900,CNTRY846,16816.0,22.0,2375.0,5.0,0.0,False,2014-12-27
199195,2014,12,27,OFFICE100,IMPO13975,8609009090,CNTRY825,10178.0,46.0,198.0,5.0,0.0,False,2014-12-27
199196,2014,12,27,OFFICE101,IMPO14032,5205110001,CNTRY438,10728.0,2.0,1.0,638.0,674.0,True,2014-12-27
199197,2014,12,27,OFFICE168,IMPO15732,8708999799,CNTRY680,140.0,957.0,5438.0,14312.0,0.0,False,2014-12-27
199198,2014,12,27,OFFICE185,IMPO15506,7326904000,CNTRY653,1479.0,91.0,3352.0,10.0,0.0,False,2014-12-27
199199,2014,12,27,OFFICE187,IMPO14301,4821101000,CNTRY825,57205.0,342.0,182.0,14.0,0.0,False,2014-12-27
199200,2014,12,27,OFFICE123,IMPO18827,2208403901,CNTRY756,55.0,3247.0,896.0,0.0,476.0,True,2014-12-27
199201,2014,12,27,OFFICE214,IMPO17483,8716398090,CNTRY994,366.0,26.0,1.0,5.0,0.0,False,2014-12-27
199202,2014,12,27,OFFICE168,IMPO15485,4819100000,CNTRY994,14709.0,20.0,1.0,5.0,0.0,False,2014-12-27
199203,2014,12,27,OFFICE214,IMPO18212,8452300000,CNTRY976,4917.0,3.0,965.0,112.0,0.0,False,2014-12-27
199204,2014,12,27,OFFICE100,IMPO15485,8703329091,CNTRY976,5122.0,1.0,388.0,5.0,0.0,False,2014-12-27
199205,2014,12,27,OFFICE109,IMPO16593,5806321029,CNTRY123,97.0,684653.0,1.0,94.0,0.0,False,2014-12-27
199206,2014,12,27,OFFICE237,IMPO13108,7010907112,CNTRY317,18.0,8224.0,77.0,406.0,127.0,True,2014-12-27
199207,2014,12,27,OFFICE185,IMPO12716,9018390000,CNTRY917,5854.0,53950.0,71.0,341.0,0.0,False,2014-12-27
199208,2014,12,27,OFFICE168,IMPO19182,4821909000,CNTRY994,15202.0,188.0,2420.0,5.0,0.0,False,2014-12-27
199209,2014,12,27,OFFICE187,IMPO15135,5807109010,CNTRY994,37210.0,195.0,62.0,5.0,0.0,False,2014-12-27
199210,2014,12,27,OFFICE214,IMPO15988,2710201910,CNTRY615,56.0,1888.0,659.0,374.0,0.0,False,2014-12-27
199211,2014,12,27,OFFICE123,IMPO12311,6211490084,CNTRY184,519.0,1255.0,1.0,130.0,248.0,True,2014-12-27
199212,2014,12,27,OFFICE298,IMPO11691,8421990020,CNTRY825,29946.0,94.0,1.0,1178.0,0.0,False,2014-12-27
199213,2014,12,27,OFFICE127,IMPO17462,4819100000,CNTRY376,30437.0,174.0,181.0,5.0,0.0,False,2014-12-27
